#Frame          CA.CA   CA.CA[Max]
     245      12.3413      23.6557
     246      12.2987      23.6068
     247      12.2304      23.4549
     248      12.2967      22.9597
     249      12.2897      23.2499
     250      12.2631      22.8964
     251      12.1954      22.6687
     252      12.2065      23.1699
     253      12.2243      22.7049
     254      12.2643      21.9217
     255      12.1928      20.9141
     256      12.2190      20.2489
     257      12.2608      21.3998
     258      12.3189      20.5764
     259      12.2422      20.1636
     260      12.2313      20.0223
     261      12.1488      20.2075
     262      12.1800      20.4807
     263      12.2045      20.4478
     264      12.1937      20.3178
     265      12.2212      20.3997
     266      12.2381      20.5256
     267      12.1589      19.7122
     268      12.2685      19.8271
     269      12.2184      20.3282
     270      12.2208      19.7029
     271      12.2651      20.1389
     272      12.2830      20.0564
     273      12.2121      20.3148
     274      12.2866      19.6748
     275      12.2181      19.5520
     276      12.2617      21.7775
     277      12.2953      20.1487
     278      12.2240      19.6890
     279      12.2403      20.3113
     280      12.2189      20.4663
     281      12.2306      20.2341
     282      12.2951      20.8228
     283      12.2723      19.9297
     284      12.2569      20.4075
     285      12.1812      20.2181
     286      12.2268      20.8166
     287      12.2494      19.6420
     288      12.2254      19.6815
     289      12.2311      20.2800
     290      12.2164      20.2443
     291      12.2284      20.0147
     292      12.2213      20.1598
     293      12.2277      19.5975
     294      12.2333      20.4264
     295      12.2579      20.2700
     296      12.2153      19.8794
     297      12.2379      21.4742
     298      12.2151      20.0953
     299      12.2158      20.5086
     300      12.2058      20.1974
     301      12.2536      20.0002
     302      12.2467      20.9101
     303      12.3039      21.1489
     304      12.2719      20.4056
     305      12.1692      20.1089
     306      12.3214      22.0203
     307      12.2567      20.9215
     308      12.2792      21.4494
     309      12.2783      20.4509
     310      12.1894      19.6625
     311      12.2467      20.1327
     312      12.1803      21.4076
     313      12.3055      21.3115
     314      12.3020      20.8836
     315      12.2188      20.9138
     316      12.2100      19.5465
     317      12.2740      20.8538
     318      12.2170      20.9794
     319      12.2699      20.0259
     320      12.2338      21.0830
     321      12.2008      20.4714
     322      12.3122      21.2442
     323      12.3283      19.6292
     324      12.2077      19.9311
     325      12.1954      20.0879
     326      12.2703      20.0579
     327      12.2723      20.2028
     328      12.2766      19.9192
     329      12.1852      19.9440
     330      12.1265      19.8141
     331      12.2102      20.5199
     332      12.2250      19.7180
     333      12.1979      20.2134
     334      12.2076      20.3957
     335      12.2816      20.0194
     336      12.2377      20.2179
     337      12.2211      19.9285
     338      12.2401      20.4132
     339      12.2425      19.9762
     340      12.1982      19.8138
     341      12.1766      20.0005
     342      12.1605      19.9318
     343      12.2343      20.3183
     344      12.1964      20.0252
     345      12.2504      19.9713
     346      12.1788      20.4940
     347      12.2621      20.4130
     348      12.1957      20.7022
     349      12.2166      19.6865
     350      12.2707      19.9065
     351      12.2107      19.8380
     352      12.2081      21.4037
     353      12.2630      21.7143
     354      12.2009      21.3521
     355      12.1703      20.2858
     356      12.2089      20.3212
     357      12.1887      20.0316
     358      12.1758      20.6349
     359      12.2442      20.1693
     360      12.2516      21.0796
     361      12.2173      20.2205
     362      12.2524      20.4533
     363      12.1841      19.8770
     364      12.1784      20.1762
     365      12.2259      19.8083
     366      12.1951      20.4241
     367      12.1934      20.7867
     368      12.3099      20.0406
     369      12.3468      19.9842
     370      12.2777      20.2112
     371      12.2366      20.1374
     372      12.2229      20.2023
     373      12.1737      20.1473
     374      12.3046      20.0371
     375      12.2923      20.4385
     376      12.2080      19.9614
     377      12.2019      19.9727
     378      12.1990      20.0874
     379      12.2285      20.3112
     380      12.1442      20.1726
     381      12.2464      20.2996
     382      12.1782      19.8851
     383      12.2790      19.7018
     384      12.1922      20.0983
     385      12.1922      22.6410
     386      12.2170      23.5786
     387      12.2888      22.4818
     388      12.2579      23.9426
     389      12.3102      23.6900
     390      12.2374      23.3755
     391      12.2780      22.8561
     392      12.1947      23.2049
     393      12.2760      23.5070
     394      12.2573      23.7196
     395      12.3405      22.0944
     396      12.3746      22.8590
     397      12.3261      22.1880
     398      12.2987      22.3540
     399      12.2979      22.6771
     400      12.1517      22.1636
     401      12.2936      23.4428
     402      12.3139      23.3355
     403      12.2234      23.3873
     404      12.2774      23.1855
     405      12.2210      23.4472
     406      12.3147      23.4826
     407      12.2204      23.1967
     408      12.2611      23.0451
     409      12.3758      23.6252
     410      12.2928      23.2329
     411      12.2222      24.2805
     412      12.2872      23.8582
     413      12.2851      23.3086
     414      12.2399      22.4911
     415      12.3090      22.7881
     416      12.2574      21.9529
     417      12.2551      22.2898
     418      12.2356      22.4858
     419      12.2077      23.3470
     420      12.3330      23.8441
     421      12.2366      22.8472
     422      12.2458      20.3007
     423      12.2248      21.7047
     424      12.2885      20.8656
     425      12.2788      20.8616
     426      12.3139      20.6141
     427      12.1862      20.1618
     428      12.2688      21.0067
     429      12.3056      21.5172
     430      12.2493      20.9594
     431      12.3298      20.9139
     432      12.3094      21.8236
     433      12.3216      21.3674
     434      12.2814      21.0735
     435      12.2862      21.4416
     436      12.2809      20.4045
     437      12.2335      20.6728
     438      12.3070      20.1687
     439      12.2751      19.9255
     440      12.3077      20.6762
     441      12.3451      20.7324
     442      12.2748      20.3636
     443      12.2289      20.0788
     444      12.2932      20.2564
     445      12.3039      20.5405
     446      12.3251      20.9265
     447      12.2655      20.6991
     448      12.3148      20.0049
     449      12.2745      20.1337
     450      12.2853      20.8021
     451      12.3191      20.7332
     452      12.2852      20.7716
     453      12.3255      20.3961
     454      12.2292      21.2776
     455      12.2344      20.2364
     456      12.2903      20.7644
     457      12.2158      20.8419
     458      12.2783      21.6055
     459      12.4153      21.7083
     460      12.1847      20.8809
     461      12.2259      20.6770
     462      12.2756      21.2748
     463      12.2550      20.9431
     464      12.3492      21.4083
     465      12.3557      21.7750
     466      12.3179      21.0974
     467      12.2729      21.3385
     468      12.2686      20.9872
     469      12.2770      21.0508
     470      12.3441      21.5330
     471      12.3070      20.3004
     472      12.2681      20.6672
     473      12.2290      20.5282
     474      12.2856      20.6971
     475      12.2842      20.7128
     476      12.3190      20.5319
     477      12.2776      20.9793
     478      12.2514      20.5804
     479      12.3173      20.9783
     480      12.2644      20.3986
     481      12.2310      20.3446
     482      12.2183      21.7541
     483      12.2930      20.8934
     484      12.3125      21.1971
     485      12.2116      20.5563
     486      12.2914      20.2119
     487      12.2641      20.5387
     488      12.2066      19.9396
     489      12.2374      20.1055
     490      12.2630      20.3174
     491      12.2458      20.8391
     492      12.2815      21.2089
     493      12.2796      22.4147
     494      12.2774      21.3448
     495      12.2383      21.9121
     496      12.2188      21.6530
     497      12.2472      20.4844
     498      12.2804      21.2385
     499      12.2560      21.7329
     500      12.3213      22.1392
