#Frame          CA.CA   CA.CA[Max]
     245      12.7686      27.0667
     246      12.8046      28.6292
     247      12.5705      27.8623
     248      12.5549      27.4262
     249      12.6415      27.8962
     250      12.7864      27.3793
     251      12.7238      25.9259
     252      12.5810      26.7909
     253      12.6247      26.7258
     254      12.7078      27.3510
     255      12.5858      26.8358
     256      12.6808      27.2465
     257      12.7268      28.3980
     258      12.7973      28.1090
     259      12.6304      26.5534
     260      12.6379      26.8152
     261      12.7434      27.7914
     262      12.6931      28.6269
     263      12.6335      26.6521
     264      12.6880      28.7831
     265      12.5921      27.7445
     266      12.6793      27.6784
     267      12.8139      28.1193
     268      12.5595      26.8748
     269      12.5177      27.4552
     270      12.6257      27.6639
     271      12.7847      28.6263
     272      12.6248      28.0550
     273      12.6187      27.4101
     274      12.6454      28.3657
     275      12.6863      27.0172
     276      12.5004      28.1058
     277      12.5725      27.1540
     278      12.5309      27.9324
     279      12.7019      27.4617
     280      12.6163      27.7206
     281      12.6481      25.7815
     282      12.6416      27.8627
     283      12.6145      27.8886
     284      12.6999      27.9557
     285      12.4998      27.1864
     286      12.6660      28.2708
     287      12.5791      27.7045
     288      12.5391      27.4297
     289      12.6066      28.2315
     290      12.4382      27.1864
     291      12.6072      28.1911
     292      12.6527      27.2410
     293      12.7302      27.9512
     294      12.5463      26.9187
     295      12.5673      26.5414
     296      12.6639      26.3340
     297      12.6737      26.6358
     298      12.6223      27.6288
     299      12.5915      27.5886
     300      12.7606      28.0846
     301      12.6171      27.8270
     302      12.6025      27.0851
     303      12.6990      27.0207
     304      12.6068      27.3103
     305      12.6543      26.8475
     306      12.5208      26.9502
     307      12.5554      27.3080
     308      12.6442      27.2583
     309      12.5984      27.7928
     310      12.5291      26.8956
     311      12.5922      27.7175
     312      12.6648      26.1713
     313      12.6126      25.7824
     314      12.5917      27.8762
     315      12.5787      27.2338
     316      12.6701      27.7243
     317      12.5636      26.5290
     318      12.5129      27.2313
     319      12.6337      26.8246
     320      12.5088      26.9001
     321      12.5313      25.9474
     322      12.6559      27.9396
     323      12.7868      27.2635
     324      12.6592      27.1286
     325      12.5946      27.2204
     326      12.7292      27.8389
     327      12.7106      27.6373
     328      12.6739      27.9703
     329      12.4819      26.9947
     330      12.5975      27.7161
     331      12.6100      27.1416
     332      12.7697      27.7994
     333      12.6551      27.5219
     334      12.6216      27.8131
     335      12.5074      27.1011
     336      12.5876      26.6974
     337      12.6432      28.1332
     338      12.6321      26.9456
     339      12.6562      27.4316
     340      12.6524      27.6653
     341      12.6222      26.7172
     342      12.6070      27.3237
     343      12.6821      28.3545
     344      12.6857      28.3383
     345      12.6572      25.5466
     346      12.5200      28.1309
     347      12.6190      27.9252
     348      12.6874      28.5497
     349      12.5525      27.5255
     350      12.7441      27.6299
