#Frame          CA.CA   CA.CA[Max]
     245      13.3151      24.9428
     246      13.2436      24.4845
     247      13.3222      25.2708
     248      13.2894      23.9156
     249      13.3021      24.9840
     250      13.1548      24.0689
     251      13.2364      24.9677
     252      13.2227      23.7225
     253      13.2214      24.7711
     254      13.2640      24.0524
     255      13.2330      23.2683
     256      13.2508      23.8911
     257      13.1959      23.8066
     258      13.3432      24.0129
     259      13.2669      24.5362
     260      13.3083      23.7558
     261      13.1931      24.4328
     262      13.1429      23.9760
     263      13.1409      23.4278
     264      13.2033      23.5675
     265      13.1930      23.8161
     266      13.1571      23.2469
     267      13.2617      23.9062
     268      13.2516      23.8183
     269      13.3497      24.4529
     270      13.2163      23.9236
     271      13.2939      23.6976
     272      13.2144      23.8200
     273      13.1415      24.0181
     274      13.1926      24.2682
     275      13.2312      24.6791
     276      13.2317      23.7565
     277      13.1312      23.0215
     278      13.3130      24.3263
     279      13.2525      22.9936
     280      13.1925      24.5242
     281      13.2643      23.7097
     282      13.2034      23.6693
     283      13.2332      24.1956
     284      13.2286      24.5639
     285      13.1005      23.4600
     286      13.2455      24.4935
     287      13.1726      23.7375
     288      13.2209      23.8905
     289      13.3212      24.3161
     290      13.2406      24.3746
     291      13.2328      24.7879
     292      13.1922      23.6515
     293      13.2204      24.1609
     294      13.2078      25.2436
     295      13.2107      23.3543
     296      13.1921      24.5235
     297      13.0905      24.6333
     298      13.2410      24.4526
     299      13.1945      23.2094
     300      13.2720      23.3455
     301      13.1538      24.1840
     302      13.2500      24.2091
     303      13.2739      23.3698
     304      13.3118      24.5146
     305      13.3383      24.7985
     306      13.2262      22.9867
     307      13.3568      24.2998
     308      13.1943      23.1821
     309      13.2391      24.8721
     310      13.1961      23.3978
     311      13.2230      23.6045
     312      13.1467      23.5618
     313      13.1918      24.8131
     314      13.2389      23.2245
     315      13.2734      24.3291
     316      13.2922      23.4796
     317      13.2855      23.2110
     318      13.2257      23.7618
     319      13.2564      24.3447
     320      13.2818      24.2088
     321      13.3387      24.6691
     322      13.2813      22.9285
     323      13.2575      23.5939
     324      13.2299      23.7340
     325      13.1728      24.1097
     326      13.3019      24.2046
     327      13.2329      24.6841
     328      13.3254      23.6879
     329      13.2389      23.0186
     330      13.1783      23.9126
     331      13.1902      24.9527
     332      13.2661      23.0972
     333      13.2793      23.2380
     334      13.2352      23.7509
     335      13.2473      24.2393
     336      13.2988      23.6409
     337      13.2521      23.9801
     338      13.1879      23.3176
     339      13.2394      23.8628
     340      13.2700      23.5542
     341      13.2903      24.0694
     342      13.2135      23.4525
     343      13.1816      23.8875
     344      13.3755      24.5392
     345      13.3511      24.9995
     346      13.2662      24.1054
     347      13.3096      24.5966
     348      13.2929      24.1145
     349      13.2786      24.2271
     350      13.2576      24.2492
     351      13.2416      24.2592
     352      13.3256      25.0680
     353      13.2177      24.2578
