#Frame    total[bond] total[angle]   total[dih] total[vdw14] total[elec14]   total[vdw]  total[elec] total[total]
      59     197.6255     556.2632     725.0994     205.4029     3585.2623    -438.7534   -4454.9351     375.9648
      60     184.8450     514.2959     727.7893     220.5268     3643.8363    -419.7944   -4534.6305     336.8683
      61     194.2952     517.6889     733.3097     215.7304     3631.8908    -412.9535   -4499.3682     380.5933
      62     218.3425     525.8148     734.4195     215.3005     3627.6415    -417.8352   -4423.4580     480.2258
      63     198.8303     479.1817     717.5716     217.6364     3611.0815    -424.8000   -4451.2111     348.2904
      64     218.4980     510.6566     716.0500     216.7014     3612.2990    -418.2529   -4420.6589     435.2932
      65     197.4886     517.2993     723.4367     215.2057     3634.5949    -433.5728   -4455.0596     399.3928
      66     175.9026     495.4531     712.2994     223.1158     3626.2035    -428.6643   -4397.3347     406.9753
      67     206.2906     488.3316     709.3880     214.3540     3604.5081    -418.6110   -4353.5266     450.7347
      68     216.1043     512.0003     736.6371     211.7357     3608.4359    -410.0765   -4416.0456     458.7912
      69     185.4522     514.4919     738.2676     212.9868     3631.0372    -423.9218   -4453.1318     405.1821
      70     174.7394     509.6453     727.8248     217.2208     3650.4510    -431.3660   -4414.5809     433.9345
      71     198.4824     532.9441     722.7432     213.3696     3642.3428    -425.0634   -4384.7002     500.1184
      72     224.2174     508.7683     718.0630     215.1519     3607.7463    -427.4278   -4477.8513     368.6679
      73     212.5120     543.8754     709.1826     213.7792     3652.2202    -424.3840   -4507.2961     399.8893
      74     187.8302     516.5294     734.2776     214.5739     3630.0173    -430.9300   -4479.5367     372.7617
      75     204.5779     534.1972     721.7847     207.8542     3624.2110    -420.4154   -4392.4686     479.7410
      76     213.8801     486.1271     729.5173     198.2333     3644.1942    -421.8701   -4496.9353     353.1465
      77     201.9487     522.3938     734.4159     220.0384     3640.4933    -423.4944   -4531.5804     364.2154
      78     196.5152     466.2246     738.0202     215.1373     3654.9106    -423.2404   -4503.3784     344.1891
      79     186.0698     508.6682     729.2154     220.7507     3638.4939    -430.9467   -4448.0436     404.2077
      80     205.0650     501.0688     719.8666     209.7974     3634.3764    -403.6835   -4429.4292     437.0615
      81     199.5216     517.5032     735.7192     216.7581     3629.4970    -415.0808   -4416.1195     467.7990
      82     191.0177     510.2028     734.2784     221.8518     3624.8060    -410.7788   -4482.1677     389.2102
      83     196.2677     498.3883     716.3892     212.4363     3629.7256    -417.8990   -4412.0312     423.2769
      84     205.0491     517.4117     714.3749     205.4927     3596.0690    -428.3842   -4348.2750     461.7383
      85     186.1762     542.5129     723.3081     210.8924     3620.5103    -426.6247   -4366.9293     489.8459
      86     216.7412     513.8594     725.7815     217.3015     3654.5079    -420.5397   -4451.3812     456.2707
      87     206.7007     495.8210     727.7476     212.9229     3656.8974    -427.6154   -4418.3570     454.1172
      88     194.6704     494.4378     705.0425     224.1645     3644.4122    -431.6629   -4414.3752     416.6894
      89     192.6261     473.8686     736.5805     217.7951     3644.7161    -446.8795   -4402.5914     416.1155
      90     212.5923     549.3428     704.4129     198.2703     3588.4470    -431.4758   -4377.1702     444.4193
      91     180.8209     492.3477     706.5253     214.6267     3595.3524    -419.5026   -4295.2475     474.9228
      92     189.4018     523.9706     714.9428     215.2180     3608.0836    -413.7931   -4399.1602     438.6636
      93     185.7547     512.5017     718.0804     207.6711     3609.5815    -436.4009   -4314.3902     482.7981
      94     218.6719     531.5962     715.6116     212.8913     3615.9041    -428.6453   -4400.8960     465.1338
      95     204.3959     494.9595     709.1168     205.1648     3604.7433    -433.4321   -4365.8687     419.0796
      96     227.3825     498.6297     735.9513     196.2360     3595.4481    -417.0268   -4337.1316     499.4892
      97     200.6109     507.4759     720.8122     220.5801     3663.5206    -414.0697   -4384.9338     513.9961
      98     185.5684     548.5125     704.5597     211.7145     3611.6566    -425.1693   -4427.8144     409.0279
      99     197.5820     525.7857     719.2689     200.0663     3611.7778    -440.4017   -4404.7322     409.3468
     100     199.2103     512.0020     716.6923     203.7318     3652.6817    -442.0470   -4406.7037     435.5673
     101     198.6496     485.4611     720.6191     213.1479     3621.2593    -416.1132   -4447.7099     375.3138
     102     201.7096     512.4727     712.8191     210.1605     3619.8622    -417.0894   -4416.5069     423.4277
     103     196.1441     506.8771     715.2240     216.0283     3621.0584    -402.8112   -4477.2193     375.3014
     104     206.6085     486.7394     752.0467     215.6090     3619.0486    -429.5660   -4408.7457     441.7404
     105     194.3252     521.2041     730.0917     206.3348     3629.4518    -419.4254   -4403.6306     458.3516
     106     214.2441     512.7527     722.7552     210.3910     3635.8901    -416.7258   -4513.6261     365.6811
     107     207.2893     530.3654     716.3926     193.6638     3619.6017    -423.9194   -4412.1907     431.2027
     108     201.4536     504.4674     702.5474     209.4100     3602.2646    -427.9132   -4392.5877     399.6422
     109     200.4950     500.1535     710.4276     219.0726     3602.7280    -421.0332   -4454.0944     357.7491
     110     178.2665     563.8458     714.6511     221.4478     3620.5521    -413.5718   -4479.7389     405.4526
     111     208.0134     501.1940     701.5194     213.0185     3615.7648    -436.7853   -4410.0965     392.6283
     112     196.7833     494.4652     715.6960     212.6166     3628.3335    -425.3241   -4405.8410     416.7296
     113     204.2280     496.6477     714.4944     208.3631     3608.7198    -431.9688   -4378.0770     422.4073
     114     206.9018     505.4620     714.3049     219.7233     3649.6776    -418.4663   -4471.4667     406.1366
     115     218.8254     519.0332     711.2358     217.5132     3631.1213    -422.8875   -4499.8785     374.9629
     116     210.3538     506.7317     702.8485     218.6984     3634.5973    -412.8782   -4450.8887     409.4628
     117     188.1465     521.6240     728.4002     214.9150     3597.1009    -423.0203   -4459.7500     367.4163
     118     187.3296     518.0547     706.7547     216.1761     3629.3491    -419.6303   -4556.4319     281.6019
     119     196.5860     520.3245     723.1664     211.8952     3612.3329    -423.2955   -4523.9036     317.1060
     120     196.9882     512.5285     713.0902     210.5295     3664.0709    -413.2445   -4616.3115     267.6513
     121     205.9194     514.6742     725.8452     199.8705     3604.1067    -429.6793   -4550.0862     270.6505
     122     221.6646     486.3318     731.7304     214.3668     3627.2597    -421.1409   -4484.4489     375.7636
     123     201.1671     537.9938     729.4243     200.6303     3626.3294    -413.1877   -4574.6349     307.7222
     124     205.4640     500.3012     718.0670     209.3997     3602.8751    -424.3916   -4467.7197     343.9958
     125     208.7907     486.5144     724.5815     210.2275     3614.0526    -425.7103   -4529.1663     289.2901
     126     205.9985     509.3639     714.4859     205.0299     3612.3870    -421.5725   -4531.0258     294.6669
     127     215.2711     522.6085     721.8984     218.3424     3651.8684    -434.8295   -4541.8010     353.3582
     128     179.6541     524.4574     708.5041     213.3927     3634.0892    -423.4568   -4511.7790     324.8617
     129     179.9248     501.2880     715.1274     205.6729     3611.5748    -429.4940   -4546.3608     237.7331
     130     219.1092     531.6673     716.4711     211.2964     3619.5232    -418.8488   -4458.4990     420.7195
     131     222.0058     523.5625     714.2532     208.9891     3586.5964    -418.0364   -4431.1777     406.1930
     132     183.3206     502.9696     712.8124     230.7769     3586.9214    -402.1758   -4444.3519     370.2731
     133     177.5386     517.0422     695.0024     228.3415     3608.8384    -415.0319   -4376.3056     435.4257
     134     204.6659     491.8134     721.3630     214.8786     3635.4175    -402.9494   -4501.2982     363.8909
     135     199.8029     518.9368     709.7824     211.7992     3629.3491    -432.8513   -4483.9006     352.9185
     136     209.6757     492.6449     716.6619     210.0672     3615.5091    -417.8025   -4489.9661     336.7901
     137     202.2625     503.9499     721.1207     207.2083     3616.0439    -420.0984   -4405.1940     425.2930
     138     198.4616     520.1048     707.3364     207.3733     3595.2021    -407.4149   -4404.5834     416.4798
     139     207.0428     507.2080     717.0749     215.6420     3611.5448    -409.0911   -4401.4115     448.0099
     140     200.3884     479.4909     702.7924     221.4260     3645.7420    -425.3222   -4495.3584     329.1590
     141     207.0296     500.5678     714.8250     211.8087     3613.2923    -393.0853   -4457.1279     397.3103
     142     189.3127     524.5037     703.1683     218.5458     3612.7733    -415.1788   -4524.5586     308.5663
     143     216.0030     507.4224     720.5341     209.0942     3614.2156    -416.1330   -4448.0482     403.0881
     144     205.3284     480.9605     717.6301     208.3405     3593.5168    -440.1592   -4345.0458     420.5712
     145     228.1809     511.8637     713.8969     194.8601     3588.9793    -414.7049   -4401.7225     421.3534
     146     192.9444     506.3219     728.2725     216.3925     3602.8156    -422.4409   -4475.6834     348.6226
     147     185.0623     520.2695     719.2410     200.2962     3600.0521    -431.4508   -4438.4233     355.0470
     148     202.2326     514.6702     713.9506     209.7136     3607.4601    -421.1309   -4472.3643     354.5320
     149     195.8930     492.1982     699.9646     218.8575     3615.7627    -431.7846   -4488.4151     302.4763
     150     198.2520     503.5626     716.6059     211.9453     3591.6004    -405.5608   -4523.7896     292.6159
     151     209.6313     522.7809     718.9065     215.6179     3592.4181    -410.5495   -4441.5934     407.2119
     152     183.6067     531.0569     699.3439     209.4295     3577.9136    -430.4782   -4470.8839     299.9885
     153     178.4181     491.9187     720.5668     216.6405     3605.5167    -417.8141   -4445.7174     349.5294
     154     212.9567     491.3321     716.3948     206.5294     3618.3671    -420.5619   -4474.9439     350.0742
     155     219.5087     519.1359     720.4574     223.1522     3609.3650    -412.9667   -4463.4124     415.2402
     156     190.3748     522.4334     712.5329     217.4052     3638.8577    -413.6229   -4525.2398     342.7414
     157     199.4574     535.3222     716.9180     211.5305     3595.7044    -425.2032   -4429.5428     404.1865
     158     191.8824     518.0601     709.8716     213.0265     3606.4580    -410.3658   -4406.3373     422.5955
     159     199.0243     508.5787     720.3446     211.6325     3614.1494    -445.4241   -4452.6415     355.6639
     160     214.2789     514.5901     718.3078     198.8160     3590.6311    -426.7180   -4451.7029     358.2031
     161     207.0021     504.4215     716.8008     212.3827     3620.7396    -420.9993   -4535.5983     304.7492
     162     193.2321     503.0435     721.0885     219.6946     3620.6741    -418.1381   -4541.6666     297.9283
     163     208.6857     501.5320     708.3460     214.4323     3579.1705    -416.2047   -4539.5338     256.4280
     164     198.3769     524.1841     709.7673     213.3480     3598.6588    -431.2145   -4468.1441     344.9764
     165     214.0130     478.7018     718.7530     215.7192     3629.8029    -421.1078   -4526.0168     309.8653
     166     209.2247     504.1574     714.1114     218.6820     3619.4702    -420.9570   -4536.4401     308.2485
     167     215.7590     545.4643     702.7215     218.2679     3621.7026    -425.5564   -4542.7326     335.6264
     168     200.8232     525.1631     720.5273     218.5241     3603.5375    -416.3217   -4559.2749     292.9786
     169     193.2168     548.8188     710.8429     213.5530     3601.5827    -424.7287   -4403.1386     440.1468
     170     198.8142     504.6681     712.2021     211.0518     3577.2456    -427.1483   -4413.5981     363.2354
     171     205.9702     526.3925     715.8619     216.8221     3599.2918    -412.8410   -4396.1878     455.3098
     172     189.8718     494.5019     706.3383     218.6161     3600.2576    -433.9862   -4464.9035     310.6961
     173     217.5746     520.9934     719.0466     211.9712     3629.9209    -423.5637   -4492.5451     383.3978
     174     179.4530     501.1257     723.9824     215.1280     3621.3016    -422.5109   -4502.1718     316.3079
     175     201.6588     481.5906     719.1461     218.0179     3607.2630    -424.0026   -4411.4255     392.2483
     176     208.4410     499.5489     717.6306     216.5041     3599.3954    -420.9140   -4474.2830     346.3230
     177     208.0819     508.7432     693.1167     202.8050     3593.2792    -412.9822   -4479.0936     313.9502
     178     198.2558     509.5220     722.9514     214.0304     3628.9741    -426.3286   -4455.3986     392.0064
     179     193.3920     530.6811     723.2185     201.7642     3598.7565    -434.7794   -4385.6301     427.4027
     180     203.9925     528.7572     721.6252     207.7399     3598.8794    -418.6408   -4411.1433     431.2102
     181     198.3691     521.0949     718.8409     209.5680     3596.1996    -424.4020   -4528.7092     290.9613
     182     215.4703     485.1011     723.6556     203.0768     3597.3621    -409.1354   -4412.5646     402.9661
     183     227.9294     503.5011     719.2468     211.0761     3607.8104    -430.5938   -4377.6363     461.3336
     184     191.5162     485.8593     721.3090     212.6308     3616.4363    -433.4831   -4407.8196     386.4489
     185     195.2402     483.7302     718.3303     218.5797     3616.8935    -427.3278   -4392.0680     413.3781
     186     185.4308     526.3886     705.8881     220.3858     3601.0044    -429.2947   -4358.5941     451.2089
     187     203.8661     493.0120     707.7382     219.6318     3596.6536    -427.1657   -4391.8028     401.9331
     188     190.7009     518.7595     722.1101     211.0823     3584.1845    -428.2536   -4409.5655     389.0183
     189     195.2588     525.3652     710.4540     216.2008     3641.6302    -408.7637   -4478.7297     401.4155
     190     197.1722     510.8727     710.7791     213.8521     3619.6022    -424.9627   -4462.2953     365.0202
     191     188.4513     512.3008     716.1170     209.0461     3615.9098    -428.7385   -4461.1228     351.9636
     192     207.4162     495.9901     733.3694     206.6268     3631.6424    -418.4315   -4519.2845     337.3291
     193     184.9994     492.7193     718.9513     212.8195     3613.4654    -439.1795   -4326.2830     457.4923
     194     216.5194     506.1244     715.3220     206.7493     3616.9130    -432.0917   -4423.5475     405.9889
     195     187.8230     512.0986     702.3695     214.9694     3641.9284    -431.6003   -4486.3925     341.1962
     196     189.4613     513.9896     727.1390     201.5669     3606.7556    -430.6808   -4438.1519     370.0796
     197     213.7550     520.4100     724.4878     212.7541     3601.5935    -410.2705   -4467.3141     395.4160
     198     187.8535     520.8453     716.2928     217.9962     3625.0173    -439.0917   -4435.6595     393.2539
     199     182.1601     500.3786     689.4460     204.7263     3581.5435    -440.9995   -4385.6999     331.5550
     200     211.1260     542.4731     729.6930     210.8548     3604.1866    -428.8605   -4477.1929     392.2801
     201     206.7244     497.2273     719.6055     217.6167     3612.0553    -416.7799   -4505.3549     331.0944
     202     219.2401     512.9748     719.9831     213.0907     3610.5892    -412.2999   -4485.0978     378.4802
     203     203.5057     517.3191     717.1279     215.7886     3597.6777    -425.3639   -4433.7495     392.3057
     204     196.2738     496.6319     709.7848     218.7535     3620.9882    -411.2621   -4528.4095     302.7606
     205     195.4040     503.7862     725.5763     224.0516     3613.1583    -435.2168   -4483.9098     342.8498
     206     205.8781     485.5211     709.0748     224.0248     3612.0071    -444.5438   -4472.0825     319.8797
     207     197.5038     496.6757     710.5769     216.8770     3615.9362    -426.0005   -4445.8065     365.7626
     208     192.5958     517.2415     729.8712     225.2550     3624.3211    -429.2636   -4547.3045     312.7167
     209     180.9714     542.1593     740.1015     209.1942     3606.4197    -439.5350   -4499.6133     339.6978
     210     179.0300     500.5841     713.3121     210.7876     3600.1674    -438.0290   -4428.3725     337.4796
     211     212.8525     520.8164     708.9886     209.1135     3586.1935    -418.5522   -4452.8118     366.6006
     212     202.1680     516.7701     711.5375     220.0583     3580.2076    -424.8608   -4388.1579     417.7228
     213     190.0642     477.9367     730.5793     223.7252     3610.4486    -422.1060   -4510.6185     300.0294
     214     206.2473     502.3119     729.1353     213.6918     3598.2127    -410.6307   -4452.7949     386.1735
     215     201.9576     488.1048     704.7076     210.3371     3605.9801    -400.2286   -4395.6160     415.2425
     216     187.8758     476.5958     717.9903     216.2498     3634.4340    -424.2406   -4415.6316     393.2734
     217     197.5434     553.4277     714.7577     211.1404     3598.6128    -427.5580   -4435.4248     412.4991
     218     203.3192     508.4652     719.8947     217.2401     3646.4675    -420.9830   -4520.4239     353.9798
     219     207.8384     477.9556     707.0147     217.2917     3616.2217    -421.9515   -4452.3475     352.0232
     220     186.2949     530.1177     719.4611     211.8750     3624.9026    -434.0171   -4475.7130     362.9214
     221     202.6821     492.0014     710.0489     225.0021     3666.6461    -415.0624   -4501.5448     379.7735
     222     204.3103     524.9144     705.8334     214.5158     3624.2046    -428.7892   -4464.7358     380.2533
     223     180.3588     490.4077     716.8300     220.1734     3644.6612    -416.2836   -4407.3244     428.8231
     224     178.8857     523.9283     742.9069     208.5859     3630.6012    -421.5018   -4467.0869     396.3192
     225     205.6265     497.2114     730.3858     216.5704     3639.6668    -430.1307   -4470.7188     388.6114
     226     176.3642     503.6008     723.3447     216.3173     3606.0274    -417.0281   -4399.9639     408.6625
     227     192.6897     503.1136     728.5740     215.8815     3624.9915    -414.1073   -4411.6118     439.5311
     228     185.9112     505.9036     727.9813     212.3631     3653.6432    -434.8507   -4503.0669     347.8849
     229     198.2461     528.4327     721.7000     214.3835     3601.8620    -419.2343   -4416.1416     429.2484
     230     186.2412     483.0028     723.8880     218.6940     3648.2672    -436.5970   -4493.0238     330.4724
     231     188.3681     516.8744     703.5538     213.7473     3615.4497    -437.0436   -4407.7035     393.2461
     232     194.0197     497.9461     714.1416     211.2784     3609.8872    -407.4808   -4429.5492     390.2429
     233     197.7149     525.9542     719.9382     209.3101     3628.2520    -422.2339   -4514.0952     344.8403
     234     173.7549     495.5859     715.8421     214.0903     3645.8097    -436.2234   -4483.7699     325.0898
     235     188.6971     526.7804     735.8422     214.3597     3614.7534    -405.1088   -4442.2550     433.0691
     236     193.6927     472.7341     717.5980     204.6415     3630.1468    -429.5091   -4413.6569     375.6472
     237     180.8783     492.3742     714.1961     215.3506     3617.5978    -432.2206   -4368.4376     419.7388
     238     191.6345     503.7005     709.3439     219.4853     3636.8994    -412.2663   -4410.9047     437.8926
     239     185.9040     511.3865     709.3658     222.9859     3647.0596    -412.2920   -4477.8246     386.5851
     240     205.8576     497.7093     718.5771     210.2647     3618.2365    -438.7060   -4389.3920     422.5472
     241     190.9198     493.9505     716.9392     209.7797     3630.4754    -410.3411   -4393.8181     437.9054
     242     198.5254     500.7881     714.2121     213.6853     3593.7827    -431.8989   -4355.3114     433.7833
     243     182.4179     536.2063     735.1357     213.4339     3649.4296    -449.4086   -4414.8807     452.3340
     244     194.5793     498.9117     711.0801     211.9584     3614.9556    -415.3493   -4446.5422     369.5937
     245     195.1407     496.5036     724.7218     218.4322     3663.5047    -428.3455   -4399.3545     470.6028
     246     201.8108     528.8649     710.2343     216.0310     3627.1324    -423.7485   -4443.7086     416.6164
     247     199.1915     488.2797     724.5921     204.4057     3626.1418    -436.4050   -4458.6720     347.5337
     248     194.5196     527.8372     709.4465     205.3040     3612.2770    -417.0087   -4387.7262     444.6494
     249     206.3904     506.8860     716.5761     215.6755     3626.5160    -419.9320   -4413.6855     438.4264
     250     195.6714     509.9708     727.5624     209.5973     3603.3104    -418.8345   -4413.2606     414.0173
     251     196.7258     497.5257     711.7263     213.6721     3630.2039    -424.1568   -4421.6114     404.0857
     252     219.1594     496.0841     707.4041     213.3383     3614.8541    -438.2507   -4374.1812     438.4082
     253     201.3192     497.3104     717.3031     212.3599     3634.6125    -427.8502   -4490.1998     344.8550
     254     196.5037     500.3217     713.1960     210.4471     3622.0115    -430.6593   -4405.2208     406.6000
     255     204.5974     508.3648     710.7362     218.1427     3646.9357    -428.9229   -4429.4641     430.3898
     256     217.0255     499.2439     726.7487     210.7954     3611.1042    -442.8296   -4477.2663     344.8218
     257     195.6314     512.0621     710.9140     212.7811     3635.4019    -429.0028   -4465.0854     372.7023
     258     179.2760     485.2647     711.9680     218.3488     3630.6786    -420.4295   -4480.0358     325.0709
     259     195.4947     477.5904     710.7499     217.1816     3623.6737    -435.2938   -4447.4768     341.9196
     260     204.7132     484.0892     715.1376     220.2497     3668.0658    -429.4477   -4494.7112     368.0967
     261     192.9872     523.1858     711.6635     209.5452     3589.3476    -425.6935   -4463.1851     337.8506
     262     203.1505     563.1667     722.6256     204.1793     3574.0183    -416.8524   -4460.8482     389.4398
     263     194.5609     513.6486     721.3649     210.4600     3610.4309    -408.2273   -4524.0491     318.1888
     264     181.9121     534.4887     714.4488     213.6425     3620.8826    -426.4620   -4465.9511     372.9616
     265     229.3712     517.3085     710.4866     201.7080     3622.9816    -429.9041   -4489.4157     362.5361
     266     208.3698     520.9846     732.0256     212.7429     3605.9824    -419.5138   -4472.6544     387.9371
     267     209.7404     505.6554     732.6570     212.5278     3659.7202    -413.6640   -4451.0059     455.6309
     268     214.7174     480.7350     711.1058     204.6009     3620.4583    -435.4084   -4490.5267     305.6822
     269     205.2841     512.4357     721.1278     214.8967     3603.9527    -432.7738   -4418.4855     406.4376
     270     205.6544     506.8124     706.4654     216.8833     3669.7508    -450.4735   -4569.8979     285.1950
     271     204.5369     498.7095     721.7437     210.6364     3651.6950    -427.5838   -4540.9838     318.7540
     272     186.0914     505.8474     723.2341     213.3803     3621.1535    -418.6993   -4466.5953     364.4122
     273     221.6628     479.1012     727.1382     212.0445     3614.5973    -425.4503   -4500.4475     328.6463
     274     189.0044     538.1782     721.3268     222.7586     3597.7883    -432.1430   -4484.0380     352.8752
     275     190.5229     532.5336     699.9713     221.6353     3637.0511    -415.8003   -4482.0605     383.8534
     276     198.5482     485.0332     728.6314     208.3261     3596.6407    -421.7227   -4454.8601     340.5968
     277     173.7512     522.1554     727.0767     214.5215     3609.9547    -432.5847   -4466.1531     348.7218
     278     177.9700     519.1615     720.3728     213.3923     3599.5456    -434.7511   -4439.3301     356.3610
     279     210.4319     526.1718     705.7825     205.1855     3579.0823    -425.0291   -4490.0876     311.5372
     280     200.2186     516.6824     732.4508     205.3982     3593.4370    -426.6430   -4425.8414     395.7026
     281     216.7022     504.1271     719.1598     217.6853     3630.4681    -420.3083   -4536.0080     331.8261
     282     192.9112     543.1165     722.8030     219.1358     3604.3299    -416.0152   -4550.8826     315.3986
     283     218.6472     494.1272     715.6518     216.8948     3612.8187    -406.2761   -4424.8701     426.9935
     284     202.5737     501.4255     713.4100     216.8473     3603.2517    -421.2493   -4433.7525     382.5066
     285     192.6656     553.5134     718.5508     216.1387     3584.5609    -439.2738   -4376.2155     449.9400
     286     186.6164     488.2821     711.5754     219.7182     3625.5790    -425.4466   -4480.4301     325.8944
     287     165.2849     521.8153     727.9345     217.3566     3605.9018    -428.1070   -4409.2446     400.9414
     288     191.7064     511.7152     702.0430     210.3160     3603.5112    -418.0753   -4450.9412     350.2753
     289     210.9810     499.5189     724.0382     219.4698     3622.3194    -415.9163   -4419.5042     440.9068
     290     199.0894     501.5373     710.6430     207.8286     3582.8923    -427.5214   -4349.7045     424.7647
     291     182.5365     545.1674     711.0108     225.4689     3603.0681    -428.0279   -4393.8330     445.3908
     292     192.5500     517.7918     713.1860     203.0373     3581.7663    -431.0424   -4421.5627     355.7264
     293     209.2911     498.9700     710.3318     222.3026     3610.4530    -419.9321   -4419.7799     411.6365
     294     193.3933     493.4069     722.7351     212.5074     3591.4818    -406.8703   -4481.5351     325.1190
     295     199.1406     502.2914     713.1404     206.3483     3597.6731    -416.5392   -4438.1604     363.8943
