#Frame          CA.CA   CA.CA[Max]
     245      16.0321      28.9824
     246      16.1306      29.8830
     247      16.0398      30.2220
     248      16.0489      31.0355
     249      16.0541      30.0976
     250      15.9508      29.0900
     251      16.0192      30.2230
     252      16.0408      30.5092
     253      16.0566      30.8709
     254      15.9877      31.0187
     255      15.9567      30.3453
     256      15.9347      29.6898
     257      15.9951      30.8607
     258      16.0835      29.0227
     259      16.1316      29.4833
     260      16.0953      29.5362
     261      16.0849      31.4486
     262      15.9775      30.6799
     263      16.0004      30.9482
     264      16.1838      32.0702
     265      16.0331      30.4047
     266      16.0278      30.5131
     267      16.0509      31.4211
     268      16.0775      31.3488
     269      16.0533      31.6585
     270      16.0679      30.9223
     271      16.0197      31.5250
     272      16.0041      29.6519
     273      16.0550      31.1680
     274      16.0436      30.4605
     275      15.9685      30.9287
     276      16.0274      30.9039
     277      16.0499      31.1464
     278      16.0257      29.6140
     279      15.9061      30.0479
     280      15.8823      30.0131
     281      15.9050      30.2889
     282      16.0638      30.8399
     283      16.0651      30.9764
     284      15.9848      30.3381
     285      16.0389      30.4582
     286      16.0016      30.9690
     287      15.9222      30.7832
     288      16.0318      31.2090
     289      16.0708      31.0406
     290      16.0541      30.5577
     291      15.9812      31.0537
     292      16.0448      29.5799
     293      15.9774      29.7829
     294      15.9877      30.1649
     295      16.0210      30.7386
     296      16.0847      30.6291
     297      16.0158      30.5007
     298      15.9925      30.0996
     299      16.0363      31.5980
     300      15.9119      30.7310
     301      16.0132      30.6030
     302      16.0634      31.7351
     303      16.0563      28.8905
     304      16.0681      32.2435
     305      16.0355      30.6715
     306      16.0528      30.4649
     307      16.0767      31.5803
     308      16.0736      30.4845
     309      15.9886      29.2355
     310      16.0221      29.7237
     311      16.1164      31.1378
     312      16.0112      30.9918
     313      16.0583      28.8286
     314      16.0834      31.3313
     315      16.0985      30.8418
     316      16.0834      30.5850
     317      16.0321      30.5306
     318      16.0490      31.1302
     319      16.0177      30.1073
     320      16.0500      30.3905
     321      15.9957      29.6079
     322      15.9376      28.8887
     323      15.9787      30.3520
     324      16.0386      30.5560
     325      16.1040      31.5770
     326      16.0522      31.6351
     327      15.9599      30.8516
     328      15.9894      30.5404
     329      16.1015      29.8966
     330      16.0492      30.8487
     331      16.0897      30.6044
     332      15.9849      30.8041
     333      16.0644      31.5502
     334      16.0619      29.9814
     335      15.9471      31.2135
     336      16.0363      31.3649
     337      15.9467      29.5116
     338      16.0551      31.0030
     339      15.9291      29.7524
     340      15.8556      29.2665
     341      15.9186      29.2177
     342      16.0131      30.7818
     343      15.9694      29.7448
     344      16.0095      30.2585
     345      15.9520      30.2065
     346      15.9212      29.7427
     347      15.9866      30.7866
     348      16.0087      29.3173
     349      15.9521      29.7146
     350      15.9926      30.0422
     351      15.9330      29.6420
     352      15.9407      30.8398
     353      15.9383      29.2015
     354      16.0166      29.9436
     355      15.9692      29.7778
     356      15.9623      29.6225
     357      16.0119      29.9057
     358      16.0076      29.1631
     359      16.0664      30.4698
     360      15.9476      29.7891
     361      15.9776      30.3314
     362      15.9597      30.8119
     363      16.0059      30.1940
     364      16.1326      29.5313
     365      16.0316      28.9032
     366      15.9987      29.2033
     367      16.0554      31.4939
     368      16.0538      29.2389
     369      16.0438      30.4186
     370      16.0200      30.4469
     371      15.9761      30.2006
     372      16.0221      29.8892
     373      16.0462      30.6952
     374      15.8829      30.1863
     375      16.0022      29.8555
     376      15.9595      30.0002
     377      16.0359      29.5259
     378      16.0505      29.6071
     379      15.9635      28.8588
     380      16.0809      29.6602
     381      16.0887      30.6585
     382      16.0444      29.7746
     383      16.0852      29.8360
     384      15.9862      30.5855
     385      15.9462      29.1354
     386      16.0324      29.3144
     387      16.0293      29.5541
     388      16.0177      29.6309
     389      16.0719      30.2340
     390      16.0503      30.1394
     391      16.0598      30.0156
     392      15.9757      30.4524
     393      15.9942      29.3753
     394      16.0147      30.8809
     395      16.0532      30.1489
     396      16.1160      31.5246
     397      15.9278      29.0868
     398      16.0193      29.1091
     399      16.0586      29.5475
     400      15.9679      29.6248
     401      16.0675      29.9099
     402      16.0480      30.7200
     403      16.0607      29.4355
     404      15.9862      29.2632
     405      15.9763      28.6991
     406      15.9180      28.9032
     407      15.9949      30.0427
     408      16.0678      30.9681
     409      15.9139      29.2009
     410      15.9733      29.3081
     411      16.0176      30.0765
     412      16.0727      29.5662
     413      15.9641      29.6620
     414      16.0081      30.1239
     415      15.9673      29.3153
     416      15.9996      28.9145
     417      15.9102      29.8277
     418      15.9511      29.2617
     419      15.9147      29.6192
     420      16.0113      29.6159
     421      15.9732      29.4711
     422      16.0124      29.0554
     423      15.9930      30.6562
     424      15.9894      29.4645
     425      15.9185      29.0854
     426      16.0164      29.9755
     427      15.9463      30.1599
     428      16.0176      30.8364
     429      16.0005      31.6865
     430      15.9997      30.4032
     431      15.9490      30.9685
     432      15.8975      29.7039
     433      15.9707      30.9783
     434      15.9756      30.6626
     435      15.9659      30.2507
     436      15.9435      31.8107
     437      15.9595      30.4938
     438      15.9606      30.8419
     439      15.9699      30.9415
     440      16.0027      31.0174
     441      16.0057      30.4879
     442      15.9731      31.6412
     443      16.0154      30.9447
     444      16.0519      31.5400
     445      15.9401      30.0181
     446      16.0730      30.7346
     447      15.9543      29.4538
     448      15.9892      29.8437
     449      16.0136      30.4899
     450      15.9593      30.7426
     451      16.0839      31.1755
     452      15.9497      30.4462
     453      16.0352      30.3515
     454      16.0416      30.5642
     455      15.9830      31.5793
     456      15.9735      30.9044
     457      16.0474      30.4763
     458      16.0605      30.9128
     459      16.0512      31.3054
     460      16.0586      31.3869
     461      16.0024      30.1794
     462      15.9573      30.1466
     463      15.9854      30.3886
     464      16.0133      31.6182
     465      16.0060      30.4337
     466      15.9843      29.4483
     467      15.9703      30.9688
     468      15.9028      29.3820
     469      16.0423      30.1528
     470      16.0112      29.3849
     471      15.9387      29.5822
     472      15.9627      29.3192
     473      15.9582      29.6977
     474      15.9819      29.3595
     475      15.9747      29.8822
     476      16.0432      29.4216
     477      16.0433      29.6962
     478      16.0136      30.7332
     479      15.9109      31.0895
     480      16.0827      31.3510
     481      16.0527      30.9739
     482      16.1141      30.6076
     483      16.0514      31.8852
     484      16.0409      29.4600
     485      16.0702      31.3425
     486      16.0408      30.9762
     487      15.9813      30.7243
     488      16.0001      31.5207
     489      15.9424      30.9987
     490      16.0187      30.6574
     491      15.9381      31.0211
     492      15.9462      29.2141
     493      16.0877      29.9304
     494      16.0243      29.4742
     495      16.0074      30.7250
     496      16.0080      30.1661
     497      15.9848      30.2350
     498      16.0752      31.7370
     499      15.9869      31.3306
     500      15.9580      31.5000
