#Frame          CA.CA   CA.CA[Max]
     245      13.3105      21.7141
     246      13.3392      22.5182
     247      13.3574      22.4776
     248      13.3472      21.4641
     249      13.2739      22.3894
     250      13.3446      21.4947
     251      13.3690      22.4303
     252      13.3035      22.5970
     253      13.2944      22.1548
     254      13.3128      21.2602
     255      13.3624      22.3869
     256      13.3386      22.0800
     257      13.3456      23.0702
     258      13.4192      22.6996
     259      13.3363      21.4471
     260      13.3026      21.5214
     261      13.3464      21.6659
     262      13.2944      22.6709
     263      13.2864      21.7059
     264      13.2981      22.5955
     265      13.2514      22.6134
     266      13.3560      22.4916
     267      13.3169      21.9417
     268      13.3159      22.0247
     269      13.3164      21.5300
     270      13.3415      21.9019
     271      13.3795      25.7403
     272      13.3223      23.3126
     273      13.3738      23.7550
     274      13.3243      23.9749
     275      13.2682      23.1899
     276      13.3342      24.2603
     277      13.3668      23.7601
     278      13.2952      23.0664
     279      13.2512      23.7569
     280      13.3259      24.0102
     281      13.2728      21.8668
     282      13.3161      24.0012
     283      13.3276      22.1340
     284      13.3469      23.2158
     285      13.2403      21.3017
     286      13.2577      23.1801
     287      13.3548      23.6188
     288      13.3945      22.4871
     289      13.4032      23.5559
     290      13.3706      23.5793
     291      13.3910      23.1169
     292      13.3703      24.0762
     293      13.3105      24.2864
     294      13.2739      21.3671
     295      13.2415      23.1380
     296      13.3111      24.1437
     297      13.3542      23.1339
     298      13.2345      21.6434
     299      13.3125      23.8881
     300      13.3429      24.2822
     301      13.2381      22.0870
     302      13.2737      23.3565
     303      13.3388      22.4913
     304      13.3580      22.9676
     305      13.2706      22.1442
     306      13.3137      23.0618
     307      13.2858      22.9853
     308      13.2766      22.5350
     309      13.3312      24.7757
     310      13.2559      23.6415
     311      13.3470      22.9366
     312      13.3875      23.1388
     313      13.3444      23.8584
     314      13.3268      24.7951
     315      13.3236      23.4540
     316      13.3462      24.0838
     317      13.3589      23.9571
     318      13.3490      22.6226
     319      13.3134      23.8012
     320      13.2951      21.8974
     321      13.3898      22.0450
     322      13.3055      22.2693
     323      13.3112      23.1293
     324      13.3236      21.4117
     325      13.3864      21.6840
     326      13.3501      21.3523
     327      13.3418      24.2650
     328      13.3360      23.0259
     329      13.3607      23.3017
     330      13.3852      23.2595
